"Protein","ENTREZID","SYMBOL","logFC","AveExpr","t","P.Value","adj.P.Val","B","Ctrl_1","Ctrl_2","Ctrl_3","Ctrl_4","Ctrl_5","IMP_1","IMP_2","IMP_3","IMP_4","IMP_5","group"
"P49368",7203,"CCT3",-0.0156883704015001,2.68402753664724,-0.170972031608402,0.867799542024357,0.919910097355857,-6.94024358897646,2.6488886776879,2.77837443951577,2.65659843574357,2.72677932624515,2.64871773004757,2.8433455808903,2.5654092428368,2.59029420536671,2.72004186399416,2.66182586414449,"Non-significant"
"Q15208",11329,"STK38",-0.0326883779604095,-2.37628426807581,-0.170694283422776,0.868012013669088,0.919910097355857,-6.9402953608798,-2.13789901290836,-2.36100272577909,-2.06008674164245,-2.7858685744489,-2.45484334069925,-2.70749957730782,-2.17709739023673,-2.77620457694883,-2.12211536777107,-2.18022537301565,"Non-significant"
"Q8NFW8",55907,"CMAS",-0.0265080277384523,-0.381299497374842,-0.170628195188651,0.868062571441854,0.919910097355857,-6.94030766732015,-0.40814251789228,-0.515738032817403,-0.354579867781243,-0.416130281760974,-0.145636717276177,-0.671141310967559,-0.194507799641771,0.00988818103134187,-0.434262114876365,-0.682744511765985,"Non-significant"
"P49184",1774,"DNASE1L1",-0.0862905019170777,-5.14444777887539,-0.170246416142661,0.868354646271753,0.920057034221149,-6.94037866654958,-4.31064429628863,-4.76435075687658,-6.27668263400113,-4.1006057632121,-6.05422918920584,-5.80316811335691,-4.54100640201738,-6.06432813661958,-4.94777307447892,-4.58168942269688,"Non-significant"
"P28838",51056,"LAP3",0.0238482115184502,1.37877590592151,0.169935452020783,0.868592560561414,0.920146544018159,-6.94043637955772,1.2063271238866,1.40166626717886,1.49592847216774,1.14533621770165,1.58500091987656,1.62450988513798,1.12123488095392,1.60725198331807,1.33775395617574,1.26274935281795,"Non-significant"
"P50452",5271,"SERPINB8",0.0257476498642237,-0.357670690101948,0.169362890046426,0.869030655889559,0.920448047221774,-6.94054236917883,-0.429596808342838,-0.668610619124634,-0.158191638965573,0.0027808131345074,-0.599104321871761,-0.356010923221108,-0.150297346120745,-0.550576073820718,-0.388248564798566,-0.278851417888043,"Non-significant"
"Q969V3",56926,"NCLN",0.0202763629273056,0.926731485362528,0.168188285124456,0.86992955013108,0.921166916549463,-6.94075869282711,1.03683691603517,1.06623996993656,0.791151794342332,0.807013028704852,0.88172481047546,0.953207209995246,0.832861935581064,0.815845904576842,0.8214151319563,1.26101815202145,"Non-significant"
"O14569",11068,"CYB561D2",0.0719662958416882,-2.71345421171188,0.168074578120586,0.870016577511448,0.921166916549463,-6.94077955447371,-2.30823656252867,-2.87393742448582,-2.94802542716959,-3.46878530024842,-2.14820208373114,-2.56826122417843,-3.90973846116939,-1.42185907405895,-2.82181649018785,-2.66568006936058,"Non-significant"
"Q96JB5",80279,"CDK5RAP3",-0.051430613450566,-1.51063117479312,-0.167719697553886,0.870288202508054,0.921291853564131,-6.94084457366352,-0.517723165333154,-1.69787224369127,-1.65227211646441,-1.76263940704753,-1.79407240780282,-1.92735137033573,-2.07144915842343,-1.5547768803408,-1.21977336896921,-0.908381629522844,"Non-significant"
"Q7Z794",374454,"KRT77",-0.0484756413245524,-1.11156708216811,-0.167178856337096,0.870702195703417,0.921567431633143,-6.94094340073852,-1.32551267588612,-0.352652147726839,-2.02095636056084,-0.75594992528673,-0.981575198068624,-0.754276284643175,-1.22936033789632,-1.03443586168598,-1.48461784954476,-1.17633418038168,"Non-significant"
"P45974",8078,"USP5",0.01767528347036,1.08141176646742,0.166231446158954,0.871427501099278,0.922078598071281,-6.94111575470106,1.16924578303017,1.12360712253432,0.981030216128574,1.17138927726754,0.917598224700607,1.2112547213005,0.940426063193315,0.934368742513686,1.18137115830444,1.18382635570107,"Non-significant"
"Q96I99",8801,"SUCLG2",0.0289765196098302,1.55356426191877,0.166083893470415,0.871540473817765,0.922078598071281,-6.94114251001433,1.37545004064762,1.46565561696068,1.73001513476384,1.84913560553659,1.27512361266056,1.99975420264213,1.39364672481899,1.20429615832583,1.65310941399627,1.58945610883522,"Non-significant"
"P50613",1022,"CDK7",0.0353100041138315,-2.12903017671622,0.165854807079401,0.871715878304147,0.922078598071281,-6.9411840027963,-2.1310478450344,-1.76853423958956,-2.86295069559662,-1.66208610671135,-2.30880700693375,-1.98595105230685,-2.07420441534502,-2.18046610604542,-2.20505139596672,-2.11120290363251,"Non-significant"
"P22681",867,"CBL",-0.0590078860939247,-3.99233505587695,-0.165744714751113,0.871800175264993,0.922078598071281,-6.94120392277595,-3.88095640097223,-4.48581493414352,-3.82414639630451,-3.49576634357672,-4.12747148915293,-3.21819646843253,-5.21109295994999,-3.64537399619524,-4.29409271003268,-3.7404388600091,"Non-significant"
"P62191",5700,"PSMC1",0.0314999193874803,1.51477596713404,0.163930011715548,0.873189924520023,0.923235453778677,-6.94153037799843,1.15904734920226,1.60668748394153,1.71503876934214,1.27623255154036,1.7381238831752,2.03933911128888,1.13128350302207,1.65409508591494,1.36256835914025,1.46534357477275,"Non-significant"
"P84101",10169,"SERF2",-0.025878488179152,0.0594675804448782,-0.163776000111827,0.873307891851975,0.923235453778677,-6.94155791933629,-0.164716468267552,0.387803431502221,-0.047030534775328,-0.20326241625655,0.38924011046948,0.194086216271675,-0.0101472512361379,0.239144041044043,-0.170845383028948,-0.0195959412741212,"Non-significant"
"Q53TN4",79901,"CYBRD1",-0.0280307324103648,-0.516240088915963,-0.163713455834698,0.873355799447463,0.923235453778677,-6.94156909655365,-0.391694032087312,-0.729776480085934,-0.310861224461973,-0.313417840438294,-0.765374036480392,-0.212278278155402,-0.947888251023915,-0.718870617346213,-0.441439792023414,-0.330800337056785,"Non-significant"
"Q9GZT3",81892,"SLIRP",-0.0178785363090916,0.345907745783188,-0.162988216650412,0.873911356744536,0.923515810906564,-6.94169839320623,0.431416918813284,0.28316179795569,0.192613323989571,0.519331169848954,0.34771185908117,0.206646029157249,0.398755369845171,0.475759142716124,0.155187606481423,0.448494239943244,"Non-significant"
"O43149",23140,"ZZEF1",-0.0244354068936663,-2.07452997012258,-0.16296518320266,0.87392900231695,0.923515810906564,-6.94170249028862,-1.92235219422038,-2.18559109856752,-2.16224601003443,-1.80932948107742,-2.23204254947898,-1.8319688381339,-2.5105205957654,-2.02142862487817,-1.96869322392857,-2.10112708514102,"Non-significant"
"Q15393",23450,"SF3B3",0.0176351246700581,1.61332652589409,0.162560446183078,0.874239077056699,0.92368071619257,-6.94177438906877,1.62899810011072,1.67486223573592,1.59541944448064,1.57927028767811,1.54399474978992,1.45717236690768,1.87924980884245,1.43417943074981,1.68555356218681,1.65456527245885,"Non-significant"
"P46939",7402,"UTRN",-0.0218137573609498,-1.05586980938699,-0.161808299685908,0.87481536672904,0.92412678426529,-6.94190753055653,-1.10231448605751,-1.24759182521897,-1.14565584127479,-0.685182564899164,-1.04406993608214,-1.10647600138658,-0.99835222887779,-0.814571028948572,-1.25169568755306,-1.16278849357132,"Non-significant"
"Q9UQC2",9846,"GAB2",-0.307766470710995,-4.80071142492788,-0.16131477571379,0.875193543525409,0.9242307474875,-6.94199455823243,-5.83466335823447,-6.70941474065683,-5.98581827088094,-0.458978616240431,-4.24526596184925,-5.13190506878279,-4.00307765416828,-2.49530953437708,-11.5586837958378,-1.58399724825094,"Non-significant"
"P53007",6576,"SLC25A1",0.0337871423546381,0.703388103023729,0.161277623900244,0.875222013503671,0.9242307474875,-6.94200109885691,0.197705613960467,0.548279454632151,0.944903613991342,0.68922554323137,1.05235843341672,0.892878728214893,0.790293584891249,1.14959729910253,0.455834402051622,0.312804356744946,"Non-significant"
"Q8NB46",283373,"ANKRD52",0.0488794059213173,-2.93123289040912,0.159611083085736,0.87649930070937,0.925364070531431,-6.94229295437749,-3.01615446488906,-3.05004110783958,-3.0231751744084,-2.57338245643304,-3.11560976327881,-2.0805333393191,-3.82552010237909,-2.8691033541896,-3.32164699426315,-2.43716214709136,"Non-significant"
"Q8N5I2",92714,"ARRDC1",0.0333266660043798,-3.6920429020755,0.159416520633647,0.876648443717053,0.925364070531431,-6.94232683086846,-3.30154784455543,-4.0771484659334,-3.57767906409887,-3.45172483635844,-4.13543096444233,-3.98727843586891,-3.5436356983623,-3.99413885717544,-3.39714263936221,-3.45470221459771,"Non-significant"
"Q9NQ84",55890,"GPRC5C",-0.0387718052059722,-2.24075914073796,-0.159273404010765,0.8767581538702,0.925364070531431,-6.94235172356773,-1.95298820873539,-2.24218746435345,-1.87365189616554,-3.09091213523511,-1.94712648618538,-2.66958953620114,-2.27444135726378,-2.1660896797479,-2.21003035238087,-1.98057429111104,"Non-significant"
"Q9UMX5",29937,"NENF",-0.0356087115334597,-0.671356685527014,-0.158864430479129,0.877071679437311,0.925529489381368,-6.9424227349728,-1.04066507321234,-0.618998575081588,-0.396257674847787,-0.70124567729701,-0.510594648362697,-0.990417349306748,0.114014160019348,-0.882297036077579,-0.894153680935733,-0.792951300168008,"Non-significant"
"P56537",3692,"EIF6",-0.0299506395403735,2.11474864634281,-0.158558244152349,0.877306421399779,0.925529489381368,-6.94247578022307,2.07857583940815,2.24633864008117,2.11108267666462,1.81755413219164,2.39506854221943,2.42078981148016,1.55588065386312,2.45263452374806,2.05235562983273,2.01720601393907,"Non-significant"
"Q8IUR0",126003,"TRAPPC5",-0.118531807634537,-1.89289379832578,-0.158465040013635,0.877377880128911,0.925529489381368,-6.94249190716454,-0.760115400802274,-2.6500798635246,-1.92506226116647,-1.91858644271644,-1.91429550433276,-4.61741846964798,0.0706917618506531,-1.65819871739759,-1.99013259125375,-1.56574049426656,"Non-significant"
"Q99856",1820,"ARID3A",0.0500789476613166,-4.25955877505529,0.157996912889493,0.877736806323049,0.925745273921794,-6.94257276367795,-4.61172493667644,-4.59645874296021,-4.64872271743987,-3.24697850302742,-4.31910634432578,-3.81286047339024,-4.44108552795849,-3.68536533359282,-4.75995403438213,-4.47333113679945,"Non-significant"
"Q6KB66",144501,"KRT80",0.025592480296564,-1.00202233800244,0.157484784341216,0.878129503132698,0.925996594036713,-6.9426609477021,-1.09696437426554,-1.03912332546107,-0.709476787194087,-1.28472629987881,-0.943802103954083,-1.18080728216272,-0.691852467592458,-1.09991830699467,-0.687831864425172,-1.28572056809575,"Non-significant"
"Q8TBZ6",93587,"TRMT10A",0.122706244513002,-4.70109007150619,0.15672992076676,0.878708391143396,0.926340076426959,-6.94279040925775,-4.65531156080987,-2.75183322772242,-6.38068101536848,-6.58363355008327,-3.44075661482941,-5.24878594219741,-4.45758726216757,-3.92144305122302,-5.74884899021985,-3.82201950044059,"Non-significant"
"P39023",6122,"RPL3",-0.0203355637813889,4.17616453837353,-0.156657198065781,0.878764164547769,0.926340076426959,-6.94280284875743,3.98404125421864,4.21580632250235,4.43157357814709,4.19311086335093,4.10712958310211,4.37377862243059,4.22519925423536,3.84204960470145,4.14988641984274,4.23906988120403,"Non-significant"
"Q9BYN8",64949,"MRPS26",-0.0347508388040738,-0.359500532450313,-0.156396269933482,0.878964284576339,0.92638819237334,-6.94284743425081,-0.487949247959343,-0.172649965380349,-0.189699139675348,-0.920219380582335,0.0598921683559956,-0.808368228854037,0.118722718162493,-0.235532567433237,-0.519253473320833,-0.439948207816134,"Non-significant"
"Q7L2E3",22907,"DHX30",-0.0216778879406616,-0.242484763149056,-0.155926094280843,0.879324910649806,0.926605427722173,-6.94292758776717,-0.296727499971383,-0.167858655944825,-0.176068165587898,-0.0901811824157719,-0.42739359197375,-0.214823358009277,-0.0431381858641965,-0.667223466570751,-0.28146232051075,-0.0599712046419614,"Non-significant"
"Q2KHT3",23274,"CLEC16A",-0.0777102883373262,-4.18006461878896,-0.155372701482988,0.879749401816787,0.926889873980196,-6.94302162017919,-3.52813595627145,-4.57770939717804,-4.18333128865199,-4.67639813425218,-3.74047259674784,-4.56459078517425,-5.01426052362552,-2.91405471927618,-3.21116001779931,-5.39053276891287,"Non-significant"
"P31040",6389,"SDHA",0.0254663241137129,0.140139775656386,0.154239415331363,0.880618837265104,0.927642924131183,-6.94321314986072,0.0429722502173924,0.0480134878602728,0.0473132681225962,0.294550321494128,0.20418374030326,-0.19303111241785,0.643399086241355,0.264031391996595,-0.142376367371664,0.192341690117778,"Non-significant"
"Q96AZ6",3669,"ISG20",-0.0884384405390821,-3.77437979127323,-0.153450553087405,0.881224136186317,0.92803375889999,-6.94334564702787,-4.4120051610342,-4.25059962399435,-3.87961993112879,-3.2813371740335,-2.8272409648276,-3.57325418702979,-4.11963395881059,-2.12685133642247,-5.55803220647912,-3.71522336897188,"Non-significant"
"Q8WVC0",123169,"LEO1",-0.0265527703436159,-1.4544781153417,-0.153352525296284,0.881299359168825,0.92803375889999,-6.94336206453571,-1.31685853510284,-1.45718866268208,-1.383304309197,-1.67824783456334,-1.3704093093042,-1.23719819719483,-2.00207960436156,-1.25972289780567,-1.18173745985757,-1.65803434334791,"Non-significant"
"Q9Y5X2",29886,"SNX8",0.0613075435673913,-5.19052751101455,0.1529842912438,0.881581939788653,0.92816834496358,-6.94342364241127,-4.63499090027818,-5.5047621325266,-4.84381984593421,-6.37250686372095,-4.74982667153127,-6.25231782389861,-4.90111075761332,-4.63402175235477,-5.08608971444325,-4.9258286478443,"Non-significant"
"P00813",100,"ADA",0.0394261116445165,-0.446657360316903,0.152202798463537,0.882181710747582,0.928577962807658,-6.94355383932645,-0.218384538363081,-0.568222379193881,-0.478000447569673,0.0305864462935292,-1.0978311618627,-0.417941904062628,-0.282115387837347,-1.17209840218771,-0.155616778515905,-0.106949049869633,"Non-significant"
"P31327",1373,"CPS1",-0.106696454275041,2.24799331881919,-0.152073854110507,0.882280679019182,0.928577962807658,-6.94357525771802,1.75122864862868,3.21687608677943,3.44158761440429,-0.446961044739106,3.54397642471025,2.19930913996163,2.17622924711508,2.13222962827734,2.47388668664972,1.99157075640457,"Non-significant"
"P98175",8241,"RBM10",-0.031533309076549,-0.0696577237108774,-0.151138154203911,0.882998917892685,0.928632255299703,-6.94373014160567,-0.0604551049110187,-0.109269539914945,-0.11931869186594,-0.144008534175217,0.163596525004106,0.253250708989733,-0.723300936788989,0.439229635205754,-0.0982602661527184,-0.298041032499539,"Non-significant"
"Q9P0L0",9218,"VAPA",0.0249519039098291,0.219410317895508,0.151072918784036,0.883048996476757,0.928632255299703,-6.94374090437442,-0.0791860017070289,0.444592925892322,0.225793085608872,0.164648024434938,0.278823795473864,0.740832578175643,-0.0699848725952343,0.138004821097576,0.128173413597493,0.222405408976635,"Non-significant"
"Q9ULC4",28985,"MCTS1",0.0287289099766953,0.545436597339758,0.151067052684263,0.883053499670109,0.928632255299703,-6.94374187195756,0.522167431422924,0.71810633310634,0.432230178120857,0.575001437280667,0.407855331826264,0.221084195288146,1.17571353932673,0.161178465882906,0.564822113873047,0.676206947269701,"Non-significant"
"P55036",5710,"PSMD4",0.0168145108222928,1.1225935138076,0.151048112873156,0.883068039110418,0.928632255299703,-6.94374499572723,1.22509306227223,0.96470563808327,1.07696336820489,1.12474547387079,1.17942374955111,1.01507658313291,1.05132812602215,1.37583098980635,0.969901918772463,1.24286622835988,"Non-significant"
"P12830",999,"CDH1",0.0309949999004656,-0.535666310706749,0.150997996533551,0.883106511918327,0.928632255299703,-6.94375325960529,-0.590895003714337,-0.419914209111869,-0.97346746284278,-0.45355417315145,-0.317988204464471,-0.823843251851503,-0.223936219223922,-0.0541272299935607,-0.516859307481467,-0.982078045232126,"Non-significant"
"Q86SX6",51218,"GLRX5",0.0471089403792631,-4.18737420731628,0.150620767895722,0.883396109293829,0.928772999276563,-6.94381537471558,-4.75542485458201,-3.85354170299798,-4.47813960441856,-3.79446011428454,-4.17307711124646,-3.30371000648003,-4.53609973184972,-4.27521478619137,-4.88793813610065,-3.81613602501146,"Non-significant"
"Q6YN16",84263,"HSDL2",0.0171663832087188,0.669620766210681,0.15042018727521,0.883550101863063,0.928772999276563,-6.94384833969224,0.733586830940567,0.535729407290269,0.806786225973709,0.610283839578327,0.618801569248734,0.821107675339521,0.39624826193372,0.675754039947745,0.656111474087861,0.841798337766353,"Non-significant"
"Q9Y5T5",10600,"USP16",-0.0467571326326155,-4.09217713270578,-0.150074670548987,0.883815378812963,0.928889033778714,-6.94390502207291,-3.96676944845551,-3.8811382661099,-4.58433448101876,-3.52119618858261,-4.3905544477806,-4.00837379327761,-4.1077677888781,-4.18754014880585,-3.28381937785863,-4.99027738629027,"Non-significant"
"P23284",5479,"PPIB",0.0354036348943714,4.24110063144105,0.149064936433989,0.884590707860449,0.929540997904173,-6.94406992644188,3.84812091574921,4.49246838058383,4.72113235177655,3.82254188014083,4.23273054171889,4.51620728980111,4.47679576251987,3.59500187619278,4.25338814922045,4.45261916670696,"Non-significant"
"Q96RU3",23048,"FNBP1",-0.034027755651024,-3.613482531835,-0.148671749004598,0.884892653491002,0.929695382443157,-6.94413383996254,-3.29346252001134,-3.50645367414752,-3.46690429797853,-3.91158878840753,-3.80393398950251,-3.46661094963178,-4.05685542247025,-3.9242427658021,-2.90036745783799,-3.80440545256043,"Non-significant"
"A6NHR9",23347,"SMCHD1",0.0154351277940998,-2.32953041735282,0.147669056508211,0.885662752335874,0.930191293372177,-6.9442960693138,-2.18370302609462,-2.4361586446032,-2.46095447708591,-2.22382778365222,-2.38159597481341,-2.50653318649527,-2.26515985091955,-2.22149173683841,-2.3859346655296,-2.22994482749603,"Non-significant"
"O00422",10284,"SAP18",0.0169204504757885,0.907407175138533,0.14765326075745,0.88567488496834,0.930191293372177,-6.94429861622398,0.636309596799218,0.996446294712741,0.97531720627949,0.875471425732213,1.01119022597953,1.12935710439117,0.90934429980975,0.90319716563921,0.73441054873017,0.903027883311833,"Non-significant"
"Q96FZ7",79643,"CHMP6",-0.0712335137490818,-4.93650474805732,-0.146821039365144,0.886314153824162,0.93047109535789,-6.94443242021142,-4.42216810575624,-4.86555287521094,-5.10283788346144,-4.47645455041566,-5.63742654106961,-4.59004837006712,-5.53449957056482,-5.47209740705542,-3.29653239024049,-5.96742978673144,"Non-significant"
"Q07617",6674,"SPAG1",0.0565881299868622,-2.15701857087154,0.146709438269657,0.886399886491803,0.93047109535789,-6.94445030611045,-1.96756014150327,-2.63378581531932,-2.07122314524564,-1.15066287011178,-3.10333120714486,-1.85244837169209,-2.16324945067921,-3.01220709941543,-2.11541444671957,-1.50030316088426,"Non-significant"
"Q96QD9",84248,"FYTTD1",-0.0727020903676046,-4.05079307301109,-0.146700484789498,0.886406764678943,0.93047109535789,-6.94445174046527,-4.54096548978328,-5.19270736777126,-3.52726630542626,-3.15932831500005,-3.65194266115558,-4.17238042657971,-3.89347119057216,-2.97740376643307,-5.39094562170857,-4.00151958568094,"Non-significant"
"Q96A26",26355,"FAM162A",0.0491563528383536,-2.13502689032837,0.145843650667977,0.887065042458578,0.930915599196227,-6.94458860276908,-2.37132985578777,-2.10207594566086,-1.51808626235891,-3.32319457231762,-1.4833386976126,-2.03993029049644,-2.44649873853612,-1.68596489757972,-2.15066581323338,-2.22918382970033,"Non-significant"
"Q9NX76",54918,"CMTM6",0.0985551970647827,-1.32180874176658,0.145745207998943,0.887140678573693,0.930915599196227,-6.94460427592202,0.506932649788312,-2.63743367477851,-1.27114685796875,-0.691493473249979,-2.76229034528594,-2.20403896218635,-1.69302566888053,-1.83945670878791,-0.115458346931586,-0.510676029384577,"Non-significant"
"O15357",3636,"INPPL1",-0.0299476470190421,-1.95920097982555,-0.145271085863031,0.88750497592661,0.931134944127341,-6.94467961380348,-2.34571890484638,-2.09369479584356,-1.71585315241702,-1.98326975562925,-1.58259917284392,-2.11827568922976,-1.59195579055039,-1.58828219242012,-2.25592604474817,-2.3164342997269,"Non-significant"
"Q8IWC1",79649,"MAP7D3",-0.0279842082463038,-3.96914800612952,-0.144925492591861,0.887770534032148,0.931250637150742,-6.94473437448737,-3.99521255649484,-3.955744955743,-4.27448500574302,-3.83969090414271,-3.71064608790828,-3.87739426063871,-4.27549110812194,-3.36520933946409,-4.13911810547255,-4.25848773756608,"Non-significant"
"P06454",5757,"PTMA",0.0264594143926797,2.4169572049322,0.144399023018689,0.888175107862983,0.931512088467,-6.94481754618536,2.71761267368773,2.45153113077121,2.44249560377534,2.07286260462635,2.33413547581865,2.50992326875962,1.98250874189546,2.39522002067083,2.91503778940777,2.348244739909,"Non-significant"
"Q96C23",130589,"GALM",0.0752978144607801,-1.16696631423705,0.143403939838047,0.888939887668093,0.932044005667306,-6.94497392636397,-1.613216434948,-1.00404835417931,-1.21857296044319,-1.14843192342632,-1.03880643434036,0.541366510362373,-2.91877426413845,-0.718279365735682,-1.15796027388109,-1.39293964164043,"Non-significant"
"Q96B45",119032,"BORCS7",-0.0277051206207422,-0.796853005680404,-0.143334689249362,0.888993115293812,0.932044005667306,-6.94498476922059,-0.895938624996933,-0.845436016188557,-0.604429091048988,-0.820015635004492,-0.749182859611197,-0.38308802618485,-1.28754764163901,-0.674497329622411,-0.484388207973536,-1.22400662453407,"Non-significant"
"Q8WUH2",9392,"TGFBRAP1",0.0763750108129315,-6.77834820177055,0.143131432519145,0.889149346542164,0.932044857754476,-6.94501656386881,-6.34272023785591,-5.88653883666292,-6.55385160622544,-8.28774005914584,-7.01182779599497,-6.77552195284689,-6.87387694084865,-8.12770431141935,-6.25346600273375,-5.67023427397178,"Non-significant"
"Q9NQH7",63929,"XPNPEP3",-0.0994121995781541,-3.07662639988604,-0.142661498111884,0.889510576078739,0.932260560074134,-6.94508990184756,-1.80854893897917,-5.43398316963036,-1.72757552412839,-2.5549821621132,-3.60951170563371,-4.08800241541422,-3.59550653420704,-2.46533955614109,-2.95920988698385,-2.5236041056294,"Non-significant"
"Q9BUB7",54968,"TMEM70",0.100775297357268,-1.88577860541338,0.142427918443696,0.889690134209641,0.932285817727629,-6.94512626494947,-0.838721514065485,-3.58150897656388,-1.63998509799922,-1.69333914915279,-1.92727653267867,-4.10682837227356,-0.674480077779849,-0.696669418312367,-1.84721310540931,-1.85176380989862,"Non-significant"
"O60293",196441,"ZFC3H1",0.0377276314473893,-3.65442351967519,0.140388370997653,0.89125826036334,0.933626812969217,-6.94544125562182,-4.17958010345363,-3.46959308908672,-3.79450455940619,-3.7016638763241,-3.22109504872378,-3.50946818360775,-3.4679149496723,-3.10141020041698,-3.60063932474766,-4.49836586131278,"Non-significant"
"Q8IZQ1",23001,"WDFY3",-0.043947112742754,-3.53228807358497,-0.140300065301602,0.891326166295783,0.933626812969217,-6.94545479149937,-3.5181774548717,-4.06832816313741,-3.33212343227642,-2.86943585334412,-3.76350768243833,-3.73899543807418,-3.23153833019746,-3.67138659708873,-4.3531539053452,-2.77623387907619,"Non-significant"
"Q53H47",6419,"SETMAR",0.159595384046249,-3.96680389698318,0.140156059383189,0.891436906963772,0.933626812969217,-6.94547684715304,-2.031170184785,-5.20554427463785,-4.13302284559409,-1.85171118634755,-7.01155945366702,-3.83727727941471,-4.50791874200526,-6.45617538886165,-2.35829724573161,-2.27536236878703,"Non-significant"
"Q9Y616",11213,"IRAK3",0.163833813001408,-1.58761743203725,0.139662623014015,0.891816378596632,0.933706405160767,-6.94555224980082,0.249666833903705,-2.79099774704032,-1.63620757245775,-1.13309263243903,-3.03704057465635,0.495376584387695,-5.87950150716791,-1.4106896954996,-0.442273828149431,-0.29141418125346,"Non-significant"
"P56381",514,"ATP5F1E",0.0310119362332476,0.869571396400211,0.139652331329358,0.891824293606949,0.933706405160767,-6.94555381966689,0.541829629432943,1.15763538581764,1.13115933064843,0.184340063678825,1.2553627318401,0.768139268189608,1.21093364561633,0.87017338055934,0.90798140870834,0.668159119510558,"Non-significant"
"P55210",840,"CASP7",-0.0938158122706763,-3.34525151040855,-0.138913505190984,0.892392534204543,0.934138248843541,-6.94566621720787,-4.0290702818417,-3.70856509704223,-1.23052838288706,-3.90144024167796,-3.62211401791711,-1.83700183892649,-4.3553650740349,-4.71045995955632,-3.01342080148374,-3.04454940871799,"Non-significant"
"O14966",8934,"RAB29",0.103513011880482,-3.77099718506022,0.138617862706703,0.892619934631363,0.934213219543505,-6.94571102692353,-2.10091396141886,-5.1845222280415,-3.83040606294948,-3.34831871732442,-4.64960748526803,-5.87429868608374,-2.75948948023655,-3.82044272761205,-3.80752557914362,-2.33444692252392,"Non-significant"
"Q13868",23404,"EXOSC2",0.0239475042174124,-1.03502367060158,0.138246997451325,0.892905208956696,0.934283027616185,-6.9457671034969,-0.649790451245237,-1.1821669125864,-1.37221922570977,-0.787754469628483,-1.24305605438154,-1.04382107462899,-1.39423109805448,-0.842611955439572,-0.906300780686109,-0.928284683655217,"Non-significant"
"Q6PD74",79719,"AAGAB",0.0394519164068794,-2.02292751360394,0.138047436985184,0.893058720107905,0.934283027616185,-6.94579721606022,-2.27002043796342,-1.82630676463011,-1.42223778941914,-2.59165358580752,-2.10304878121672,-1.41862396863601,-2.37707888854059,-2.63388303569759,-1.61509084326922,-1.9713310408591,"Non-significant"
"Q96CW5",10426,"TUBGCP3",0.0293172704720137,-1.5365367508487,0.137923565815702,0.893154009892211,0.934283027616185,-6.94581588573729,-1.55500537847229,-1.47667700255826,-1.24146683211849,-1.72064429515599,-1.76218342211848,-1.65561089704967,-1.13919964832264,-2.19769981071612,-1.47834906969881,-1.1385311522762,"Non-significant"
"Q9NR45",54187,"NANS",0.0417879065710407,-1.49527624124773,0.13691522065241,0.893929761381832,0.934651784982537,-6.94596724097596,-2.1044419996897,-1.16394003204966,-0.884738761494734,-2.35119258138441,-1.07653759804773,-1.4058738746086,-1.05305743299271,-1.74938707965337,-1.41703022939691,-1.74656282315944,"Non-significant"
"O43318",6885,"MAP3K7",0.0381855670797302,-4.8378035924595,0.136896299579638,0.893944319086208,0.934651784982537,-6.94597007050481,-4.9565015517156,-5.0614959699028,-4.37241542639761,-5.38282533436725,-4.51124359761355,-5.24691338412499,-4.42993962753449,-4.70729941047206,-5.44402524995942,-4.2653763725072,"Non-significant"
"O00165",10456,"HAX1",0.0469513372123589,-1.49786561978575,0.136857601087169,0.89397409349005,0.934651784982537,-6.94597585641084,-2.27608316191878,-1.07469805922188,-1.04290424265187,-2.25525309708643,-0.957767881080689,-0.791042178684464,-1.73968686135209,-1.40822004001202,-1.42524169263018,-2.0077589832191,"Non-significant"
"P00403",4513,"COX2",-0.0223548938086586,3.25658426276582,-0.136319828204465,0.894387870908124,0.934857019176067,-6.9460560914959,3.0375580306205,3.40337794214749,3.63940852487511,2.95662393885355,3.30184011185412,3.48773298369047,3.2324117459074,2.91454606086711,3.40842693732729,3.1839163515152,"Non-significant"
"P82675",64969,"MRPS5",0.0161379768316987,-0.902968572244599,0.136124609110309,0.894538086188768,0.934857019176067,-6.94608514010922,-0.99177341381369,-0.851758624432254,-0.938393869005455,-0.736172667628203,-1.03708922842264,-0.60906503889092,-1.05578003168802,-1.06767019253564,-0.907261609997664,-0.834721046031504,"Non-significant"
"Q96GG9",54165,"DCUN1D1",-0.0582179003086303,-4.12525659247413,-0.135908252391728,0.894704571381888,0.934857019176067,-6.94611728555689,-4.0006755221038,-3.72388229355599,-3.40846401165401,-5.55615263313427,-3.791563751151,-4.34749234130683,-4.16194875284807,-4.49499048638534,-3.13693491139888,-4.6304612212031,"Non-significant"
"Q9BY43",29082,"CHMP4A",-0.0214527081824989,-1.23103662843837,-0.135573476178806,0.894962190294097,0.934857019176067,-6.94616692493535,-1.01935651049162,-1.21438087539007,-1.02577226160316,-1.69917743718938,-1.14286428706138,-1.27240376976338,-1.5192692936251,-1.21988118158604,-0.978657562353615,-1.21860310531997,"Non-significant"
